,exchange,fsym,tsym,start,end
4826,CoinBene,SLT,ETH,1571356800,1576972800
4827,CoinBene,NANO,BTC,1571356800,1581120000
4828,CoinBene,XEM,BTC,1571356800,1581120000
4830,CoinCorner,BTC,GBP,1523577600,1581206400
4831,CoinCorner,BTC,EUR,1523577600,1581206400
4832,CoinDeal,ETC,BTC,1573171200,1581206400
4833,CoinDeal,LTC,BTC,1520467200,1581206400
4834,CoinDeal,ECA,BTC,1571616000,1581033600
4835,CoinDeal,XLM,BTC,1554422400,1581206400
4836,CoinDeal,NSD,BTC,1571875200,1581206400
4837,CoinDeal,DOGE,XRP,1571356800,1581206400
4838,CoinDeal,XPC,TUSD,1571443200,1580860800
4839,CoinDeal,NANO,BTC,1524182400,1581206400
4840,CoinDeal,BTC,USD,1534896000,1581206400
4841,CoinDeal,BTC,KRW,1552694400,1579046400
4842,CoinDeal,BTC,RUB,1541635200,1581033600
4843,CoinDeal,BTC,PLN,1571356800,1581206400
4844,CoinDeal,BTC,USDT,1559347200,1581206400
4845,CoinDeal,BTC,TUSD,1571356800,1581206400
4846,CoinDeal,BTC,CHF,1576022400,1577404800
4847,CoinDeal,BTC,EUR,1520467200,1581206400
4848,CoinDeal,BTC,GBP,1534809600,1581206400
4850,CoinDeal,NEO,BTC,1556582400,1581206400
4851,CoinDeal,SAFEX,BTC,1571443200,1581206400
4852,CoinDeal,ETH,BTC,1520467200,1581206400
4853,CoinDeal,ETH,EUR,1550016000,1581206400
4854,CoinDeal,AMLT,BTC,1576627200,1581206400
4855,CoinDeal,FTO,EUR,1571356800,1581206400
4856,CoinDeal,FTO,BTC,1571356800,1581206400
4857,CoinDeal,FTO,USD,1571356800,1581206400
4858,CoinDeal,QTUM,BTC,1521590400,1581206400
4859,CoinDeal,DASH,BTC,1520553600,1581206400
4862,CoinDeal,ZEC,BTC,1573171200,1581206400
4863,CoinDeal,TRX,BTC,1535155200,1581206400
4865,CoinDeal,BCN,BTC,1571356800,1581206400
4866,CoinDeal,XIN,BTC,1571616000,1580774400
4867,CoinDeal,EOS,BTC,1535500800,1581206400
4868,CoinDeal,XFC,BTC,1575676800,1581206400
4869,CoinDeal,XRP,BTC,1524268800,1581206400
4870,CoinDeal,DFT,BTC,1571702400,1580688000
4871,CoinDeal,XMR,BTC,1534896000,1581206400
4872,CoinDeal,LSK,BTC,1524355200,1581206400
4873,CoinDeal,PHT,ETH,1573171200,1581206400
4874,CoinDeal,ONION,BTC,1571443200,1581206400
4875,CoinDeal,GCC,BTC,1571529600,1581206400
4876,CoinDeal,ETN,BTC,1571356800,1581206400
4877,CoinDeal,BCH,BTC,1520553600,1581206400
4878,CoinDeal,DFS,BTC,1571702400,1581120000
4879,CoinDeal,LBC,BTC,1571443200,1581206400
4880,CoinDeal,BCNA,BTC,1571356800,1581206400
4881,CoinDeal,BSV,BTC,1571356800,1581206400
4882,CoinDeal,XVG,BTC,1524096000,1581206400
4883,CoinEx,XRP,USDT,1530057600,1581206400
4884,CoinEx,XRP,BTC,1526947200,1581206400
4885,CoinEx,XRP,USDC,1571356800,1581206400
4886,CoinEx,XRP,BCH,1571356800,1581206400
4887,CoinEx,SYS,BCH,1574121600,1581206400
4888,CoinEx,SYS,BTC,1574121600,1581206400
4890,CoinEx,KAN,BTC,1571356800,1581206400
4895,CoinEx,VET,BCH,1571356800,1581206400
4896,CoinEx,VET,BTC,1524960000,1581206400
4897,CoinEx,VET,ETH,1530230400,1581206400
4898,CoinEx,VET,USDT,1574121600,1581206400
4901,CoinEx,SC,BCH,1571356800,1581206400
4902,CoinEx,SC,USDT,1572480000,1581206400
4903,CoinEx,SC,BTC,1571356800,1581206400
4904,CoinEx,HOT,BTC,1571356800,1581206400
4905,CoinEx,OMG,ETH,1530403200,1581206400
4906,CoinEx,OMG,BCH,1571356800,1581206400
4907,CoinEx,OMG,BTC,1524960000,1581206400
4908,CoinEx,OMG,USDT,1574121600,1581206400
4909,CoinEx,DERO,USDT,1574121600,1581206400
4910,CoinEx,DERO,BCH,1571356800,1581206400
4911,CoinEx,DERO,BTC,1571356800,1581206400
4912,CoinEx,BAT,ETH,1571356800,1581206400
4913,CoinEx,BAT,USDT,1571356800,1581206400
4914,CoinEx,BAT,BCH,1571356800,1581206400
4915,CoinEx,BAT,BTC,1571356800,1581206400
4917,CoinEx,EOS,BTC,1525046400,1581206400
4918,CoinEx,EOS,BCH,1571356800,1581206400
4919,CoinEx,EOS,USDT,1530057600,1581206400
4921,CoinEx,EOS,ETH,1530057600,1581206400
4922,CoinEx,HT,BTC,1580083200,1581206400
4923,CoinEx,HT,USDT,1580083200,1581206400
4927,CoinEx,IOST,USDT,1574121600,1581206400
4928,CoinEx,IOST,BTC,1574121600,1581206400
4929,CoinEx,IOST,BCH,1574121600,1581206400
4932,CoinEx,EGT,BTC,1571356800,1581206400
4933,CoinEx,ALGO,BTC,1571356800,1581206400
4934,CoinEx,ALGO,BCH,1571356800,1581206400
4935,CoinEx,ALGO,USDT,1571356800,1581206400
4939,CoinEx,ETC,BCH,1571356800,1581206400
4940,CoinEx,ETC,USDT,1543622400,1581206400
4942,CoinEx,ETC,BTC,1524960000,1581206400
4943,CoinEx,WAVES,USDT,1574121600,1581206400
4944,CoinEx,WAVES,BTC,1574121600,1581206400
4945,CoinEx,WAVES,BCH,1574121600,1581206400
4949,CoinEx,RVN,USDT,1574121600,1581206400
4950,CoinEx,RVN,BCH,1571356800,1581206400
4951,CoinEx,RVN,BTC,1571356800,1581206400
4952,CoinEx,BTM,USDT,1571356800,1581206400
4953,CoinEx,BTM,ETH,1543622400,1581206400
4954,CoinEx,BTM,BTC,1525046400,1581206400
4955,CoinEx,BTM,BCH,1571356800,1581206400
4958,CoinEx,CNN,BTC,1571356800,1581206400
4959,CoinEx,ZIL,ETH,1543622400,1581206400
4960,CoinEx,ZIL,BCH,1571356800,1581206400
4961,CoinEx,ZIL,USDT,1574121600,1581206400
4962,CoinEx,ZIL,BTC,1528416000,1581206400
4963,CoinEx,NNB,BCH,1571356800,1576022400
4964,CoinEx,NNB,BTC,1571356800,1581206400
4965,CoinEx,NNB,USDT,1571356800,1581206400
4966,CoinEx,NNB,CET,1571356800,1581206400
4967,CoinEx,WWB,BTC,1571356800,1571961600
4968,CoinEx,ZEC,BTC,1524528000,1581206400
4970,CoinEx,ZEC,BCH,1571356800,1581206400
4971,CoinEx,ZEC,USDT,1530057600,1581206400
4972,CoinEx,ONT,USDT,1571356800,1581206400
4973,CoinEx,ONT,BTC,1571356800,1581206400
4974,CoinEx,ONT,BCH,1571356800,1581206400
4975,CoinEx,USDC,USDT,1571356800,1581206400
4976,CoinEx,XTZ,BTC,1574121600,1581206400
4977,CoinEx,XTZ,USDT,1574121600,1581206400
4978,CoinEx,XTZ,BCH,1574121600,1581206400
4979,CoinEx,USDH,USDT,1580860800,1581206400
4980,CoinEx,HYDRO,ETH,1571356800,1581206400
4982,CoinEx,HYDRO,BTC,1571356800,1581206400
4983,CoinEx,LAMB,BTC,1571356800,1581206400
4984,CoinEx,LAMB,USDT,1571356800,1581206400
4985,CoinEx,LAMB,ETH,1571356800,1581206400
4986,CoinEx,XLM,BTC,1571356800,1581206400
4987,CoinEx,XLM,BCH,1571356800,1581206400
4988,CoinEx,XLM,USDT,1571356800,1581206400
4989,CoinEx,LSK,BTC,1574121600,1581206400
4990,CoinEx,LSK,USDT,1574121600,1581206400
4991,CoinEx,LSK,BCH,1574121600,1581206400
4993,CoinEx,TCT,ETH,1571356800,1581206400
4994,CoinEx,TCT,BTC,1571356800,1581206400
4995,CoinEx,CODY,BTC,1580860800,1581206400
4996,CoinEx,CODY,ETH,1580774400,1581206400
4997,CoinEx,ZRX,BTC,1527033600,1581206400
4998,CoinEx,ZRX,BCH,1571356800,1581206400
4999,CoinEx,ZRX,USDT,1574121600,1581206400
5000,CoinEx,ZRX,ETH,1543622400,1581206400
5001,CoinEx,QTUM,BTC,1524960000,1581206400
5002,CoinEx,QTUM,USDT,1574121600,1581206400
5003,CoinEx,QTUM,BCH,1571356800,1581206400
5004,CoinEx,XVG,BCH,1574121600,1581206400
5005,CoinEx,XVG,BTC,1574121600,1581206400
5006,CoinEx,ULT,BTC,1571356800,1581206400
5007,CoinEx,ULT,ETH,1571356800,1581206400
5008,CoinEx,MKR,BTC,1580083200,1581206400
5009,CoinEx,MKR,USDT,1580083200,1581206400
5010,CoinEx,MIOTA,BCH,1571356800,1581206400
5011,CoinEx,MIOTA,BTC,1571356800,1581206400
5012,CoinEx,MIOTA,USDT,1571356800,1581206400
5013,CoinEx,GNT,USDT,1574121600,1581206400
5014,CoinEx,GNT,BCH,1571356800,1576022400
5015,CoinEx,GNT,ETH,1543622400,1581206400
5016,CoinEx,GNT,BTC,1533945600,1581206400
5017,CoinEx,CET,BTC,1571356800,1581206400
5018,CoinEx,CET,USDC,1571356800,1581206400
5019,CoinEx,CET,USDT,1571356800,1581206400
5020,CoinEx,CET,ETH,1571356800,1581206400
5021,CoinEx,CET,BCH,1571356800,1581206400
5022,CoinEx,MATIC,BTC,1580083200,1581206400
5023,CoinEx,MATIC,USDT,1580083200,1581206400
5024,CoinEx,DGB,BTC,1574121600,1581206400
5025,CoinEx,DGB,USDT,1574121600,1581206400
5026,CoinEx,DGB,BCH,1574121600,1581206400
5027,CoinEx,ONGAS,BCH,1571356800,1576022400
5028,CoinEx,ONGAS,BTC,1571356800,1581206400
5029,CoinEx,ETH,USDT,1525046400,1581206400
5030,CoinEx,ETH,BCH,1571356800,1581206400
5031,CoinEx,ETH,PAX,1571356800,1581206400
5032,CoinEx,ETH,USDC,1571356800,1581206400
5033,CoinEx,ETH,BTC,1524528000,1581206400
5034,CoinEx,BTC,USDT,1525046400,1581206400
5036,CoinEx,BTC,USDC,1571356800,1581206400
5037,CoinEx,BTC,PAX,1571356800,1581206400
5041,CoinEx,DASH,USDT,1530057600,1581206400
5042,CoinEx,DASH,BCH,1571356800,1581206400
5043,CoinEx,DASH,BTC,1524960000,1581206400
5044,CoinEx,HC,BTC,1571356800,1581206400
5045,CoinEx,HC,USDT,1574121600,1581206400
5046,CoinEx,HC,BCH,1571356800,1581206400
5047,CoinEx,LTC,BTC,1524528000,1581206400
5048,CoinEx,LTC,BCH,1571356800,1581206400
5049,CoinEx,LTC,USDC,1571356800,1581206400
5050,CoinEx,LTC,USDT,1525046400,1581206400
5053,CoinEx,SAI,CET,1580256000,1581206400
5054,CoinEx,SAI,BCH,1580256000,1581206400
5055,CoinEx,SEELE,BTC,1571356800,1581206400
5056,CoinEx,SEELE,ETH,1571356800,1581206400
5057,CoinEx,SEELE,USDT,1571356800,1581206400
5058,CoinEx,SEELE,BCH,1571356800,1581206400
5059,CoinEx,LINK,BTC,1571356800,1581206400
5060,CoinEx,LINK,ETH,1571356800,1581206400
5061,CoinEx,LINK,BCH,1571356800,1581206400
5062,CoinEx,LINK,USDT,1574121600,1581206400
5063,CoinEx,ICX,BTC,1574121600,1581206400
5064,CoinEx,ICX,BCH,1574121600,1581206400
5065,CoinEx,ICX,USDT,1574121600,1581206400
5066,CoinEx,TRX,BTC,1528243200,1581206400
5067,CoinEx,TRX,ETH,1529971200,1581206400
5068,CoinEx,TRX,USDT,1571356800,1581206400
5069,CoinEx,TRX,BCH,1571356800,1581206400
5070,CoinEx,XEM,USDT,1571356800,1581206400
5071,CoinEx,XEM,BCH,1571356800,1581206400
5072,CoinEx,XEM,BTC,1571356800,1581206400
5073,CoinEx,ENJ,BTC,1580083200,1581206400
5074,CoinEx,ENJ,USDT,1580083200,1581206400
5075,CoinEx,KSM,USDT,1580083200,1581206400
5076,CoinEx,KSM,BTC,1580083200,1581206400
5077,CoinEx,ATOM,BCH,1571356800,1581206400
5078,CoinEx,ATOM,USDT,1571356800,1581206400
5079,CoinEx,ATOM,BTC,1571356800,1581206400
5080,CoinEx,CTXC,BTC,1571356800,1581206400
5081,CoinEx,CTXC,USDT,1574121600,1581206400
5084,CoinEx,DCR,USDT,1574121600,1581206400
5085,CoinEx,DCR,BCH,1571356800,1581206400
5086,CoinEx,DCR,BTC,1543622400,1581206400
5087,CoinEx,ARRR,BTC,1580083200,1581206400
5090,CoinEx,GRIN,USDT,1571356800,1581206400
5091,CoinEx,GRIN,BCH,1574121600,1581206400
5092,CoinEx,GRIN,BTC,1574121600,1581206400
5093,CoinEx,LOOM,BTC,1571356800,1581206400
5094,CoinEx,LOOM,USDT,1574121600,1581206400
5096,CoinEx,LOOM,ETH,1571356800,1581206400
5097,CoinEx,AE,BTC,1574121600,1581206400
5098,CoinEx,AE,USDT,1574121600,1581206400
5099,CoinEx,AE,BCH,1574121600,1581206400
5100,CoinEx,OXT,USDT,1580083200,1581206400
5101,CoinEx,OXT,BTC,1580083200,1581206400
5102,CoinEx,WINGS,BTC,1571356800,1581206400
5106,CoinEx,BCH,USDC,1571356800,1581206400
5107,CoinEx,BCH,PAX,1571356800,1581206400
5108,CoinEx,BCH,BTC,1548806400,1581206400
5109,CoinEx,BCH,USDT,1525046400,1581206400
5110,CoinEx,EOSC,BTC,1580083200,1581206400
5111,CoinEx,EOSC,USDT,1575244800,1581206400
5112,CoinEx,ELA,BTC,1574121600,1581206400
5113,CoinEx,ELA,BCH,1574121600,1581206400
5114,CoinEx,ELA,USDT,1574121600,1581206400
5115,CoinEx,VSYS,USDT,1574121600,1581206400
5116,CoinEx,VSYS,BCH,1574121600,1581206400
5117,CoinEx,VSYS,BTC,1574121600,1581206400
5120,CoinEx,CMT,BTC,1571356800,1581206400
5121,CoinEx,CMT,USDT,1574121600,1581206400
5122,CoinEx,KDA,USDT,1580860800,1581206400
5123,CoinEx,KDA,BTC,1580860800,1581206400
5124,CoinEx,SPOK,BTC,1580860800,1581206400
5125,CoinEx,SPOK,USDT,1580774400,1581206400
5126,CoinEx,VTHO,ETH,1574121600,1581206400
5127,CoinEx,HOLO,USDT,1580083200,1581206400
5128,CoinEx,HOLO,ETH,1571356800,1581206400
5129,CoinEx,HOLO,BCH,1571356800,1581206400
5130,CoinEx,BEAM,USDT,1580083200,1581206400
5131,CoinEx,BEAM,BTC,1580083200,1581206400
5132,CoinEx,BSV,BCH,1571356800,1581206400
5133,CoinEx,BSV,USDT,1571356800,1581206400
5134,CoinEx,BSV,BTC,1571356800,1581206400
5135,CoinEx,ARDR,BCH,1574121600,1581206400
5136,CoinEx,ARDR,BTC,1574121600,1581206400
5137,CoinEx,ARDR,USDT,1574121600,1581206400
5138,CoinEx,ACM,USDT,1580083200,1581206400
5139,CoinEx,ACM,BTC,1580083200,1581206400
5142,CoinEx,XMR,BTC,1523491200,1581206400
5143,CoinEx,XMR,USDT,1571356800,1581206400
5144,CoinEx,XMR,BCH,1571356800,1581206400
5147,CoinEx,SPICE,BCH,1580860800,1581206400
5148,CoinEx,OKB,USDT,1580083200,1581206400
5149,CoinEx,OKB,BTC,1580083200,1581206400
5150,CoinEx,LBC,USDT,1580083200,1581206400
5151,CoinEx,LBC,BTC,1580083200,1581206400
5152,CoinEx,BTT,BTC,1571356800,1581206400
5153,CoinEx,BTT,BCH,1571356800,1581206400
5154,CoinEx,BTT,USDT,1571356800,1581206400
5155,CoinEx,NEO,BTC,1524960000,1581206400
5156,CoinEx,NEO,BCH,1571356800,1581206400
5157,CoinEx,NEO,USDT,1571356800,1581206400
5158,CoinEx,OLT,BTC,1571356800,1581206400
5168,CoinEx,GUSD,USDT,1571356800,1581206400
5169,CoinEx,PAX,USDT,1571356800,1581206400
5170,CoinEx,DOGE,USDT,1571356800,1581206400
5171,CoinEx,DOGE,BCH,1571356800,1581206400
5172,CoinEx,DOGE,BTC,1524528000,1581206400
5173,CoinEx,NANO,BTC,1529539200,1581206400
5174,CoinEx,NANO,USDT,1571356800,1581206400
5175,CoinEx,NANO,BCH,1571356800,1581206400
5176,CoinEx,GAS,BTC,1574121600,1581206400
5177,CoinEx,XZC,USDT,1574121600,1581206400
5178,CoinEx,XZC,BCH,1571356800,1581206400
5179,CoinEx,XZC,BTC,1547510400,1581206400
5180,CoinEx,ADA,USDT,1571356800,1581206400
5181,CoinEx,ADA,BTC,1571356800,1581206400
5182,CoinEx,ADA,BCH,1571356800,1581206400
5183,CoinEx,TRTL,BTC,1571356800,1581206400
5184,CoinEx,TRTL,BCH,1571356800,1581206400
5187,CoinEx,SUMO,BTC,1580083200,1581206400
5188,CoinEx,BKK,USDT,1580860800,1581206400
5189,CoinEx,CKB,USDT,1574208000,1581206400
5190,CoinEx,CKB,BTC,1580083200,1581206400
5191,CoinEx,KMD,BTC,1574121600,1581206400
5192,CoinEx,KMD,BCH,1574121600,1581206400
5193,CoinEx,SNX,USDT,1580083200,1581206400
5194,CoinEx,SNX,BTC,1580083200,1581206400
5195,CoinEx,PGN,USDT,1580083200,1581206400
5196,CoinEx,PGN,BTC,1580083200,1581206400
5197,CoinEx,FTXT,BTC,1571356800,1581206400
5198,CoinEx,FTXT,USDT,1571356800,1581206400
5200,CoinEx,TUSD,USDT,1571356800,1581206400
5202,CoinFalcon,GRN,BTC,1571356800,1581206400
5203,CoinFalcon,GRN,EUR,1571356800,1581206400
5204,CoinFalcon,GRN,ETH,1571356800,1581206400
5208,CoinFalcon,BCH,BTC,1533513600,1581206400
5209,CoinFalcon,TRX,BTC,1533945600,1581206400
5210,CoinFalcon,ECA,ETH,1571356800,1581206400
5211,CoinFalcon,ECA,BTC,1571356800,1581206400
5212,CoinFalcon,DASC,ETH,1571356800,1581206400
5213,CoinFalcon,DASC,EUR,1571356800,1581206400
5214,CoinFalcon,DASC,BTC,1571356800,1581206400
5215,CoinFalcon,CRPT,BTC,1533859200,1559606400
5216,CoinFalcon,BTC,EUR,1534032000,1581206400
5217,CoinFalcon,BTC,USDT,1533686400,1581206400
5218,CoinFalcon,NANO,BTC,1533772800,1559260800
5220,CoinFalcon,MIOTA,BTC,1571356800,1581206400
5221,CoinFalcon,MIOTA,EUR,1571356800,1581206400
5222,CoinFalcon,ADA,BTC,1533859200,1581206400
5223,CoinFalcon,ADA,ETH,1531440000,1580774400
5224,CoinFalcon,ETH,USDT,1545350400,1581120000
5225,CoinFalcon,ETH,BTC,1534118400,1581206400
5227,CoinFalcon,XRP,BTC,1533686400,1581206400
5228,CoinFalcon,DOGE,BTC,1533859200,1581206400
5229,CoinFalcon,LTC,BTC,1533686400,1581206400
5230,CoinFalcon,EOS,USDT,1530489600,1578182400
5233,CoinHub,ETH,USDC,1571356800,1577923200
5234,CoinHub,ETH,BTC,1509667200,1580947200
5235,CoinHub,ETH,USD,1508284800,1577923200
5236,CoinHub,ETH,DAI,1571356800,1574640000
5238,CoinHub,ETH,SGD,1571356800,1577836800
5242,CoinHub,BTC,USD,1503878400,1577923200
5243,CoinHub,BTC,USDC,1571356800,1581206400
5244,CoinHub,BTC,SGD,1571356800,1577836800
5245,CoinHub,BTC,DAI,1571356800,1574640000
5247,CoinHub,DASH,USD,1520467200,1533254400
5250,CoinHub,LTC,USDC,1571356800,1578873600
5251,CoinHub,LTC,USD,1531267200,1577923200
5252,CoinHub,LTC,ETH,1531958400,1577923200
5253,CoinHub,LTC,BTC,1508371200,1578960000
5258,CoinHub,ETC,ETH,1535241600,1540252800
5259,CoinHub,ETC,BTC,1535241600,1540252800
5260,CoinHub,XRP,BTC,1533254400,1540857600
5271,CoinHub,DRG,BTC,1580947200,1580947200
5272,CoinHub,FLASH,BTC,1572134400,1572134400
5273,CoinHub,BCH,USD,1532131200,1577923200
5274,CoinHub,BCH,BTC,1527552000,1579564800
5276,CoinHub,ZIL,ETH,1532304000,1539907200
5277,CoinJar,ZRX,BTC,1574985600,1581206400
5278,CoinJar,ZRX,AUD,1575072000,1581206400
5279,CoinJar,BTC,AUD,1571356800,1581206400
5280,CoinJar,LTC,AUD,1571356800,1581206400
5281,CoinJar,LTC,BTC,1559260800,1581206400
5282,CoinJar,BAT,BTC,1575244800,1581206400
5283,CoinJar,BAT,AUD,1574985600,1581206400
5284,CoinJar,ETH,BTC,1559260800,1581206400
5285,CoinJar,ETH,AUD,1571356800,1581206400
5286,CoinJar,XRP,BTC,1559260800,1581206400
5287,CoinJar,XRP,AUD,1571356800,1581206400
5288,CoinJar,ZEC,BTC,1559001600,1581206400
5289,CoinJar,ZEC,AUD,1571356800,1581206400
5290,Coinbase,ETH,DAI,1571356800,1581206400
5291,Coinbase,ETH,USD,1464307200,1581206400
5292,Coinbase,ETH,USDC,1571356800,1581206400
5293,Coinbase,ETH,EUR,1496102400,1581206400
5294,Coinbase,ETH,GBP,1536278400,1581206400
5296,Coinbase,ETH,BTC,1464307200,1581206400
5297,Coinbase,LINK,USD,1571356800,1581206400
5298,Coinbase,LINK,ETH,1571356800,1581206400
5299,Coinbase,BCH,BTC,1516233600,1581206400
5300,Coinbase,BCH,GBP,1571356800,1581206400
5301,Coinbase,BCH,EUR,1516752000,1581206400
5302,Coinbase,BCH,USD,1513728000,1581206400
5303,Coinbase,ZEC,USDC,1571356800,1581206400
5304,Coinbase,ZEC,BTC,1556755200,1581206400
5305,Coinbase,XRP,EUR,1571356800,1581206400
5306,Coinbase,XRP,USD,1551139200,1581206400
5307,Coinbase,XRP,BTC,1551139200,1581206400
5308,Coinbase,DAI,USDC,1571356800,1581206400
5309,Coinbase,ATOM,BTC,1579478400,1581206400
5310,Coinbase,ATOM,USD,1579478400,1581206400
5311,Coinbase,LTC,GBP,1571356800,1581206400
5312,Coinbase,LTC,BTC,1471910400,1581206400
5313,Coinbase,LTC,USD,1471910400,1581206400
5314,Coinbase,LTC,EUR,1495411200,1581206400
5315,Coinbase,ETC,EUR,1571356800,1581206400
5316,Coinbase,ETC,BTC,1533686400,1581206400
5317,Coinbase,ETC,GBP,1571356800,1581206400
5318,Coinbase,ETC,USD,1571356800,1581206400
5319,Coinbase,CVC,USDC,1571356800,1581206400
5320,Coinbase,MANA,USDC,1571356800,1581206400
5321,Coinbase,EOS,USD,1571356800,1581206400
5322,Coinbase,EOS,BTC,1554768000,1581206400
5323,Coinbase,EOS,EUR,1571356800,1581206400
5324,Coinbase,REP,BTC,1554768000,1581206400
5325,Coinbase,REP,USD,1571356800,1581206400
5326,Coinbase,ZRX,USD,1571356800,1581206400
5327,Coinbase,ZRX,EUR,1571356800,1581206400
5328,Coinbase,ZRX,BTC,1539302400,1581206400
5329,Coinbase,DASH,BTC,1568678400,1581206400
5330,Coinbase,DASH,USD,1568678400,1581206400
5331,Coinbase,OXT,USD,1577145600,1581206400
5332,Coinbase,BTC,EUR,1430265600,1581206400
5333,Coinbase,BTC,GBP,1429574400,1581206400
5335,Coinbase,BTC,USD,1417392000,1581206400
5336,Coinbase,BTC,USDC,1540512000,1581206400
5338,Coinbase,XTZ,BTC,1571356800,1581206400
5339,Coinbase,XTZ,USD,1571356800,1581206400
5340,Coinbase,BAT,USDC,1571356800,1581206400
5341,Coinbase,BAT,ETH,1556755200,1581206400
5342,Coinbase,LOOM,USDC,1571356800,1581206400
5343,Coinbase,GNT,USDC,1571356800,1581206400
5344,Coinbase,XLM,BTC,1552867200,1581206400
5345,Coinbase,XLM,USD,1571356800,1581206400
5346,Coinbase,XLM,EUR,1571356800,1581206400
5348,Coinbase,MKR,BTC,1554768000,1559779200
5349,Coinbase,ALGO,USD,1571356800,1581206400
5350,Coinbase,DNT,USDC,1571356800,1581206400
5352,Coincheck,BTC,JPY,1414713600,1581206400
5354,Coinfloor,BTC,EUR,1426723200,1581120000
5355,Coinfloor,BTC,GBP,1426723200,1581206400
5356,Coinfloor,BTC,USD,1426636800,1562198400
5358,Coinmate,LTC,CZK,1571356800,1581206400
5359,Coinmate,LTC,EUR,1539216000,1581206400
5360,Coinmate,LTC,BTC,1539216000,1581206400
5361,Coinmate,DAI,EUR,1580342400,1581120000
5362,Coinmate,DASH,BTC,1559606400,1580688000
5363,Coinmate,DASH,CZK,1571356800,1581206400
5364,Coinmate,DASH,EUR,1559260800,1581120000
5365,Coinmate,XRP,BTC,1559260800,1581120000
5366,Coinmate,XRP,EUR,1571356800,1581206400
5367,Coinmate,XRP,CZK,1571356800,1581206400
5368,Coinmate,BCH,EUR,1539475200,1581033600
5369,Coinmate,BCH,BTC,1539216000,1581206400
5370,Coinmate,BCH,CZK,1571356800,1581206400
5371,Coinmate,BTC,EUR,1539216000,1581206400
5372,Coinmate,BTC,DAI,1580342400,1581206400
5373,Coinmate,BTC,CZK,1571356800,1581206400
5374,Coinmate,ETH,BTC,1559260800,1581206400
5375,Coinmate,ETH,CZK,1571356800,1581206400
5376,Coinmate,ETH,EUR,1559260800,1581206400
5377,Coinmate,ETH,DAI,1580428800,1581206400
5378,Coinone,HINT,KRW,1580774400,1581206400
5379,Coinone,ETH,KRW,1489276800,1581206400
5380,Coinone,ENJ,KRW,1571356800,1578614400
5381,Coinone,BTT,KRW,1571356800,1581206400
5382,Coinone,COSM,KRW,1571356800,1580428800
5383,Coinone,EGG,KRW,1580688000,1581206400
5384,Coinone,TFUEL,KRW,1571356800,1581206400
5385,Coinone,VANT,KRW,1571356800,1574208000
5386,Coinone,HUM,KRW,1575244800,1581206400
5387,Coinone,ANKR,KRW,1571356800,1581206400
5388,Coinone,ZIL,KRW,1571356800,1581206400
5389,Coinone,ZRX,KRW,1571356800,1581206400
5390,Coinone,SPIN,KRW,1571356800,1581206400
5391,Coinone,ABL,KRW,1571356800,1581206400
5392,Coinone,CTPT,KRW,1571356800,1578614400
5393,Coinone,ORBS,KRW,1571356800,1581206400
5394,Coinone,EOS,KRW,1524528000,1581206400
5395,Coinone,DAD,KRW,1574985600,1581206400
5396,Coinone,QTUM,KRW,1571356800,1581206400
5397,Coinone,ARPA,KRW,1574985600,1581206400
5398,Coinone,PROM,KRW,1574985600,1581206400
5399,Coinone,PIB,KRW,1571356800,1581206400
5400,Coinone,CHZ,KRW,1580256000,1581206400
5401,Coinone,FLETA,KRW,1575244800,1581206400
5402,Coinone,THETA,KRW,1571356800,1581206400
5403,Coinone,PCI,KRW,1580774400,1581206400
5404,Coinone,AMO,KRW,1571356800,1581206400
5405,Coinone,XLM,KRW,1571356800,1581206400
5406,Coinone,ONT,KRW,1571356800,1581206400
5407,Coinone,XTZ,KRW,1571356800,1581206400
5408,Coinone,MATIC,KRW,1571356800,1581206400
5409,Coinone,REP,KRW,1571356800,1574208000
5410,Coinone,CLB,KRW,1575244800,1581206400
5411,Coinone,BCH,KRW,1502668800,1581206400
5412,Coinone,NEO,KRW,1571356800,1581206400
5413,Coinone,KSC,KRW,1571356800,1581206400
5414,Coinone,ATOM,KRW,1571356800,1581206400
